word,depth,g1,s11,s12,s13,s14,s15,g2,s21,s22,s23,s24,s25,g3,s31,s32,s33,s34,s35,g4,s41,s42,s43,s44,s45,g5,s51,s52,s53,s54,s55,g6,s61,s62,s63,s64,s65
PICKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,1.0,0.0,0.0,0.0,0.0,SHAPE,1.0,0.0,0.0,1.0,0.0,PICKS,2.0,2.0,2.0,2.0,2.0,,,,,,
SICKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,1.0,0.0,0.0,0.0,0.0,SHAPE,2.0,0.0,0.0,0.0,0.0,SICKS,2.0,2.0,2.0,2.0,2.0,,,,,,
HICKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,1.0,0.0,0.0,0.0,0.0,SHAPE,1.0,1.0,0.0,0.0,0.0,HICKS,2.0,2.0,2.0,2.0,2.0,,,,,,
WICKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,1.0,0.0,0.0,0.0,0.0,SHAPE,1.0,0.0,0.0,0.0,0.0,WICKS,2.0,2.0,2.0,2.0,2.0,,,,,,
SKYFS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,0.0,0.0,0.0,PAIKS,0.0,0.0,0.0,1.0,2.0,SKYFS,2.0,2.0,2.0,2.0,2.0,,,,,,
SKIPS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,0.0,0.0,0.0,PAIKS,1.0,0.0,2.0,1.0,2.0,SKIPS,2.0,2.0,2.0,2.0,2.0,,,,,,
PIKIS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,0.0,0.0,0.0,PAIKS,2.0,0.0,1.0,1.0,2.0,PIKIS,2.0,2.0,2.0,2.0,2.0,,,,,,
FISKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,0.0,0.0,0.0,PAIKS,0.0,0.0,1.0,2.0,2.0,FISKS,2.0,2.0,2.0,2.0,2.0,,,,,,
WIKIS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,0.0,0.0,0.0,PAIKS,0.0,0.0,1.0,1.0,2.0,WIKIS,2.0,2.0,2.0,2.0,2.0,,,,,,
SPIKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,0.0,0.0,0.0,PAIKS,1.0,0.0,2.0,2.0,2.0,SPIKS,2.0,2.0,2.0,2.0,2.0,,,,,,
SKIDS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,0.0,0.0,1.0,DISKS,1.0,1.0,1.0,1.0,2.0,SKIDS,2.0,2.0,2.0,2.0,2.0,,,,,,
DISKS,4,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,0.0,0.0,1.0,DISKS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
SKUGS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,0.0,1.0,0.0,HULES,0.0,1.0,0.0,0.0,2.0,SKUGS,2.0,2.0,2.0,2.0,2.0,,,,,,
SUKHS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,0.0,1.0,0.0,HULES,1.0,2.0,0.0,0.0,2.0,SUKHS,2.0,2.0,2.0,2.0,2.0,,,,,,
HUSKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,0.0,1.0,0.0,HULES,2.0,2.0,0.0,0.0,2.0,HUSKS,2.0,2.0,2.0,2.0,2.0,,,,,,
FUSKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,0.0,1.0,0.0,HULES,0.0,2.0,0.0,0.0,2.0,FUSKS,2.0,2.0,2.0,2.0,2.0,,,,,,
DOCKS,4,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,1.0,0.0,1.0,0.0,1.0,DOCKS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
DOUKS,4,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,1.0,1.0,1.0,DOUKS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
PUKUS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,0.0,2.0,0.0,JUKUS,0.0,2.0,2.0,2.0,2.0,PUKUS,2.0,2.0,2.0,2.0,2.0,,,,,,
JUKUS,4,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,0.0,2.0,0.0,JUKUS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
YOCKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,1.0,0.0,1.0,0.0,0.0,SOPHY,1.0,2.0,0.0,0.0,1.0,YOCKS,2.0,2.0,2.0,2.0,2.0,,,,,,
HOCKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,1.0,0.0,1.0,0.0,0.0,SOPHY,1.0,2.0,0.0,1.0,0.0,HOCKS,2.0,2.0,2.0,2.0,2.0,,,,,,
POCKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,1.0,0.0,1.0,0.0,0.0,SOPHY,1.0,2.0,1.0,0.0,0.0,POCKS,2.0,2.0,2.0,2.0,2.0,,,,,,
SOCKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,1.0,0.0,1.0,0.0,0.0,SOPHY,2.0,2.0,0.0,0.0,0.0,SOCKS,2.0,2.0,2.0,2.0,2.0,,,,,,
JOCKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,1.0,0.0,1.0,0.0,0.0,SOPHY,1.0,2.0,0.0,0.0,0.0,JOCKS,2.0,2.0,2.0,2.0,2.0,,,,,,
WOCKS,6,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,1.0,0.0,1.0,0.0,0.0,SOPHY,1.0,2.0,0.0,0.0,0.0,JOCKS,0.0,2.0,2.0,2.0,2.0,WOCKS,2.0,2.0,2.0,2.0,2.0
SKIOS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,1.0,0.0,0.0,RHIES,0.0,0.0,2.0,0.0,2.0,SKIOS,2.0,2.0,2.0,2.0,2.0,,,,,,
HOIKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,1.0,0.0,0.0,RHIES,0.0,1.0,2.0,0.0,2.0,HOIKS,2.0,2.0,2.0,2.0,2.0,,,,,,
HOKIS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,1.0,0.0,0.0,RHIES,0.0,1.0,1.0,0.0,2.0,HOKIS,2.0,2.0,2.0,2.0,2.0,,,,,,
HOWKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,1.0,0.0,0.0,RHIES,0.0,1.0,0.0,0.0,2.0,HOWKS,2.0,2.0,2.0,2.0,2.0,,,,,,
GOWKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,1.0,0.0,0.0,RHIES,0.0,0.0,0.0,0.0,2.0,GOWKS,2.0,2.0,2.0,2.0,2.0,,,,,,
COCKS,4,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,2.0,0.0,1.0,0.0,0.0,COCKS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
COWKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,2.0,0.0,1.0,0.0,0.0,COCKS,2.0,2.0,0.0,2.0,2.0,COWKS,2.0,2.0,2.0,2.0,2.0,,,,,,
POOKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,2.0,0.0,0.0,SHAPE,1.0,0.0,0.0,1.0,0.0,POOKS,2.0,2.0,2.0,2.0,2.0,,,,,,
SOOKS,6,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,2.0,0.0,0.0,SHAPE,2.0,0.0,0.0,0.0,0.0,SKOGS,2.0,1.0,2.0,0.0,2.0,SOOKS,2.0,2.0,2.0,2.0,2.0
SKOGS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,2.0,0.0,0.0,SHAPE,2.0,0.0,0.0,0.0,0.0,SKOGS,2.0,2.0,2.0,2.0,2.0,,,,,,
HOOKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,2.0,0.0,0.0,SHAPE,1.0,1.0,0.0,0.0,0.0,HOOKS,2.0,2.0,2.0,2.0,2.0,,,,,,
ZOOKS,6,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,2.0,0.0,0.0,SHAPE,1.0,0.0,0.0,0.0,0.0,GAZES,0.0,0.0,1.0,0.0,2.0,ZOOKS,2.0,2.0,2.0,2.0,2.0
JOOKS,6,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,2.0,0.0,0.0,SHAPE,1.0,0.0,0.0,0.0,0.0,GAZES,0.0,0.0,0.0,0.0,2.0,JOOKS,2.0,2.0,2.0,2.0,2.0
GOOKS,6,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,2.0,0.0,0.0,SHAPE,1.0,0.0,0.0,0.0,0.0,GAZES,2.0,0.0,0.0,0.0,2.0,GOOKS,2.0,2.0,2.0,2.0,2.0
YUCKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,1.0,0.0,0.0,1.0,0.0,SOPHY,1.0,0.0,0.0,0.0,1.0,YUCKS,2.0,2.0,2.0,2.0,2.0,,,,,,
HUCKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,1.0,0.0,0.0,1.0,0.0,SOPHY,1.0,0.0,0.0,1.0,0.0,HUCKS,2.0,2.0,2.0,2.0,2.0,,,,,,
SUCKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,1.0,0.0,0.0,1.0,0.0,SOPHY,2.0,0.0,0.0,0.0,0.0,SUCKS,2.0,2.0,2.0,2.0,2.0,,,,,,
FUCKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,1.0,0.0,0.0,1.0,0.0,SOPHY,1.0,0.0,0.0,0.0,0.0,FUCKS,2.0,2.0,2.0,2.0,2.0,,,,,,
GUCKS,6,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,1.0,0.0,0.0,1.0,0.0,SOPHY,1.0,0.0,0.0,0.0,0.0,FUCKS,0.0,2.0,2.0,2.0,2.0,GUCKS,2.0,2.0,2.0,2.0,2.0
PUCKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,1.0,0.0,0.0,1.0,0.0,SOPHY,1.0,0.0,1.0,0.0,0.0,PUCKS,2.0,2.0,2.0,2.0,2.0,,,,,,
SOUKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,1.0,1.0,0.0,SOAPY,2.0,2.0,0.0,0.0,0.0,SOUKS,2.0,2.0,2.0,2.0,2.0,,,,,,
JOUKS,6,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,1.0,1.0,0.0,SOAPY,1.0,2.0,0.0,0.0,0.0,GAZES,0.0,0.0,0.0,0.0,2.0,JOUKS,2.0,2.0,2.0,2.0,2.0
ZOUKS,6,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,1.0,1.0,0.0,SOAPY,1.0,2.0,0.0,0.0,0.0,GAZES,0.0,0.0,1.0,0.0,2.0,ZOUKS,2.0,2.0,2.0,2.0,2.0
GOUKS,6,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,1.0,1.0,0.0,SOAPY,1.0,2.0,0.0,0.0,0.0,GAZES,2.0,0.0,0.0,0.0,2.0,GOUKS,2.0,2.0,2.0,2.0,2.0
YUKOS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,1.0,1.0,0.0,SOAPY,1.0,1.0,0.0,0.0,1.0,YUKOS,2.0,2.0,2.0,2.0,2.0,,,,,,
YOUKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,1.0,1.0,0.0,SOAPY,1.0,2.0,0.0,0.0,1.0,YOUKS,2.0,2.0,2.0,2.0,2.0,,,,,,
POUKS,5,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,0.0,0.0,1.0,1.0,0.0,SOAPY,1.0,2.0,0.0,1.0,0.0,POUKS,2.0,2.0,2.0,2.0,2.0,,,,,,
CHIKS,4,LARNT,0,0,0,0,0,KEMBS,1.0,0.0,0.0,0.0,2.0,CLOUD,2.0,0.0,0.0,0.0,0.0,CHIKS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
YUMMO,4,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,1.0,1.0,0.0,1.0,YUMMO,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
ZYMIC,4,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,0.0,0.0,0.0,1.0,ZYMIC,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
JIMMY,4,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,0.0,0.0,0.0,2.0,JIMMY,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
POMMY,4,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,2.0,0.0,1.0,2.0,POMMY,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
YOMIM,4,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,2.0,0.0,0.0,1.0,YOMIM,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
HUMPH,4,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,0.0,1.0,2.0,0.0,HUMPH,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
OGMIC,4,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,1.0,0.0,0.0,0.0,OGMIC,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
OHMIC,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,1.0,0.0,0.0,0.0,OGMIC,2.0,0.0,2.0,2.0,2.0,OHMIC,2.0,2.0,2.0,2.0,2.0,,,,,,
JUMPY,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,0.0,1.0,2.0,2.0,HADES,0.0,0.0,0.0,0.0,0.0,JUMPY,2.0,2.0,2.0,2.0,2.0,,,,,,
DUMPY,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,0.0,1.0,2.0,2.0,HADES,0.0,0.0,1.0,0.0,0.0,DUMPY,2.0,2.0,2.0,2.0,2.0,,,,,,
HUMPY,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,0.0,1.0,2.0,2.0,HADES,2.0,0.0,0.0,0.0,0.0,HUMPY,2.0,2.0,2.0,2.0,2.0,,,,,,
OOMPH,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,2.0,0.0,2.0,0.0,COMPO,0.0,2.0,2.0,2.0,0.0,OOMPH,2.0,2.0,2.0,2.0,2.0,,,,,,
COMPO,4,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,2.0,0.0,2.0,0.0,COMPO,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
GIMPY,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,0.0,0.0,2.0,2.0,WAGES,0.0,0.0,1.0,0.0,0.0,GIMPY,2.0,2.0,2.0,2.0,2.0,,,,,,
WIMPY,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,0.0,0.0,2.0,2.0,WAGES,2.0,0.0,0.0,0.0,0.0,WIMPY,2.0,2.0,2.0,2.0,2.0,,,,,,
JIMPY,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,0.0,0.0,2.0,2.0,WAGES,0.0,0.0,0.0,0.0,0.0,JIMPY,2.0,2.0,2.0,2.0,2.0,,,,,,
IMMIX,4,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,0.0,0.0,0.0,0.0,IMMIX,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
MIMIC,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,0.0,0.0,0.0,0.0,IMMIX,1.0,1.0,2.0,2.0,0.0,MIMIC,2.0,2.0,2.0,2.0,2.0,,,,,,
DUMMY,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,0.0,1.0,0.0,2.0,MADGE,1.0,0.0,1.0,0.0,0.0,DUMMY,2.0,2.0,2.0,2.0,2.0,,,,,,
MUMMY,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,0.0,1.0,0.0,2.0,MADGE,2.0,0.0,0.0,0.0,0.0,MUMMY,2.0,2.0,2.0,2.0,2.0,,,,,,
GUMMY,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,0.0,1.0,0.0,2.0,MADGE,1.0,0.0,0.0,1.0,0.0,GUMMY,2.0,2.0,2.0,2.0,2.0,,,,,,
YUMMY,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,0.0,1.0,0.0,2.0,MADGE,1.0,0.0,0.0,0.0,0.0,YUMMY,2.0,2.0,2.0,2.0,2.0,,,,,,
COMIC,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,2.0,0.0,0.0,0.0,DARIC,0.0,0.0,0.0,2.0,2.0,COMIC,2.0,2.0,2.0,2.0,2.0,,,,,,
COMMO,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,2.0,0.0,0.0,0.0,DARIC,0.0,0.0,0.0,0.0,1.0,COMMO,2.0,2.0,2.0,2.0,2.0,,,,,,
COMIX,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,2.0,0.0,0.0,0.0,DARIC,0.0,0.0,0.0,2.0,1.0,COMIX,2.0,2.0,2.0,2.0,2.0,,,,,,
DOMIC,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,2.0,0.0,0.0,0.0,DARIC,2.0,0.0,0.0,2.0,2.0,DOMIC,2.0,2.0,2.0,2.0,2.0,,,,,,
COMMY,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,2.0,0.0,0.0,2.0,CAFES,2.0,0.0,0.0,0.0,0.0,COMMY,2.0,2.0,2.0,2.0,2.0,,,,,,
MOMMY,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,2.0,0.0,0.0,2.0,CAFES,0.0,0.0,0.0,0.0,0.0,MOMMY,2.0,2.0,2.0,2.0,2.0,,,,,,
COMFY,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,2.0,0.0,0.0,2.0,CAFES,2.0,0.0,1.0,0.0,0.0,COMFY,2.0,2.0,2.0,2.0,2.0,,,,,,
HUMID,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,0.0,1.0,0.0,0.0,CADES,0.0,0.0,1.0,0.0,0.0,HUMID,2.0,2.0,2.0,2.0,2.0,,,,,,
GUMMI,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,0.0,1.0,0.0,0.0,CADES,0.0,0.0,0.0,0.0,0.0,GUMMI,2.0,2.0,2.0,2.0,2.0,,,,,,
HUMIC,5,LARNT,0,0,0,0,0,KEMBS,0.0,0.0,2.0,0.0,0.0,SOUPY,0.0,0.0,1.0,0.0,0.0,CADES,1.0,0.0,0.0,0.0,0.0,HUMIC,2.0,2.0,2.0,2.0,2.0,,,,,,
BUSES,4,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,2.0,0.0,2.0,0.0,1.0,BUSES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
BISES,4,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,2.0,0.0,2.0,1.0,1.0,BISES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
BYDES,4,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,2.0,0.0,1.0,0.0,1.0,BYDES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
BODES,5,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,2.0,2.0,1.0,0.0,1.0,WADES,0.0,0.0,2.0,2.0,2.0,BODES,2.0,2.0,2.0,2.0,2.0,,,,,,
BOXES,5,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,2.0,2.0,1.0,0.0,1.0,WADES,0.0,0.0,0.0,2.0,2.0,BOXES,2.0,2.0,2.0,2.0,2.0,,,,,,
BOWES,5,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,2.0,2.0,1.0,0.0,1.0,WADES,1.0,0.0,0.0,2.0,2.0,BOWES,2.0,2.0,2.0,2.0,2.0,,,,,,
BOEPS,5,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,2.0,2.0,1.0,0.0,1.0,WADES,0.0,0.0,0.0,1.0,2.0,BOEPS,2.0,2.0,2.0,2.0,2.0,,,,,,
OBOES,5,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,1.0,1.0,1.0,0.0,1.0,OBEYS,2.0,2.0,1.0,0.0,2.0,OBOES,2.0,2.0,2.0,2.0,2.0,,,,,,
OBEYS,4,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,1.0,1.0,1.0,0.0,1.0,OBEYS,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
GIBES,5,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,1.0,0.0,1.0,1.0,1.0,GIVES,2.0,2.0,0.0,2.0,2.0,GIBES,2.0,2.0,2.0,2.0,2.0,,,,,,
JIBES,5,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,1.0,0.0,1.0,1.0,1.0,GIVES,0.0,2.0,0.0,2.0,2.0,JIBES,2.0,2.0,2.0,2.0,2.0,,,,,,
VIBES,5,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,1.0,0.0,1.0,1.0,1.0,GIVES,0.0,2.0,1.0,2.0,2.0,VIBES,2.0,2.0,2.0,2.0,2.0,,,,,,
CUBES,5,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,1.0,0.0,1.0,0.0,1.0,PUCES,0.0,2.0,1.0,2.0,2.0,CUBES,2.0,2.0,2.0,2.0,2.0,,,,,,
JUBES,5,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,1.0,0.0,1.0,0.0,1.0,PUCES,0.0,2.0,0.0,2.0,2.0,JUBES,2.0,2.0,2.0,2.0,2.0,,,,,,
GYBES,5,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,1.0,0.0,1.0,0.0,1.0,PUCES,0.0,0.0,0.0,2.0,2.0,GYBES,2.0,2.0,2.0,2.0,2.0,,,,,,
PUBES,5,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,1.0,0.0,1.0,0.0,1.0,PUCES,2.0,2.0,0.0,2.0,2.0,PUBES,2.0,2.0,2.0,2.0,2.0,,,,,,
BICES,5,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,2.0,0.0,1.0,1.0,1.0,COZED,1.0,0.0,0.0,2.0,0.0,BICES,2.0,2.0,2.0,2.0,2.0,,,,,,
BIDES,5,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,2.0,0.0,1.0,1.0,1.0,COZED,0.0,0.0,0.0,2.0,1.0,BIDES,2.0,2.0,2.0,2.0,2.0,,,,,,
BIBES,5,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,2.0,0.0,1.0,1.0,1.0,COZED,0.0,0.0,0.0,2.0,0.0,BIBES,2.0,2.0,2.0,2.0,2.0,,,,,,
BIZES,5,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,2.0,0.0,1.0,1.0,1.0,COZED,0.0,0.0,2.0,2.0,0.0,BIZES,2.0,2.0,2.0,2.0,2.0,,,,,,
DOBES,4,LARNT,0,0,0,0,0,KEMBS,0.0,1.0,0.0,1.0,2.0,BOSIE,1.0,2.0,1.0,0.0,1.0,DOBES,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,
